episode,scenario,ens,evaluatino_area,hour_index,value
240727,10000_5x5,e2,region,119,308.9166338
240727,10000_5x5,e3,region,119,309.5749879
240727,10000_5x5,e1,city,120,303.8545062
240727,10000_5x5,e2,city,120,304.3426059
240727,10000_5x5,e3,city,120,304.7895963
240727,10000_5x5,e1,region,120,307.716109
240727,10000_5x5,e2,region,120,308.3682157
240727,10000_5x5,e3,region,120,308.9509768
240727,10000_5x5,e1,city,121,303.7108962
240727,10000_5x5,e2,city,121,304.2115625
240727,10000_5x5,e3,city,121,304.4158095
240727,10000_5x5,e1,region,121,307.1353822
240727,10000_5x5,e2,region,121,307.783023
240727,10000_5x5,e3,region,121,308.333049
240527,100000_5x5,e1,city,1,305.9803575
240527,100000_5x5,e2,city,1,305.7765182
240527,100000_5x5,e3,city,1,305.0364765
240527,100000_5x5,e1,region,1,306.9494727
240527,100000_5x5,e2,region,1,306.9777377
240527,100000_5x5,e3,region,1,306.6613772
240527,100000_5x5,e1,city,2,305.0124998
240527,100000_5x5,e2,city,2,305.0619548
240527,100000_5x5,e3,city,2,305.0747208
240527,100000_5x5,e1,region,2,306.1742991
240527,100000_5x5,e2,region,2,306.1831271
240527,100000_5x5,e3,region,2,305.9008773
240527,100000_5x5,e1,city,3,304.2762306
240527,100000_5x5,e2,city,3,304.3024466
240527,100000_5x5,e3,city,3,304.9472569
240527,100000_5x5,e1,region,3,305.4718903
240527,100000_5x5,e2,region,3,305.4416774
240527,100000_5x5,e3,region,3,305.2194131
240527,100000_5x5,e1,city,4,303.5894496
240527,100000_5x5,e2,city,4,303.4228068
240527,100000_5x5,e3,city,4,304.1363242
240527,100000_5x5,e1,region,4,304.8503046
240527,100000_5x5,e2,region,4,304.764928
240527,100000_5x5,e3,region,4,304.6362059
240527,100000_5x5,e1,city,5,302.7534339
240527,100000_5x5,e2,city,5,303.0520046
240527,100000_5x5,e3,city,5,302.4107744
240527,100000_5x5,e1,region,5,304.2612894
240527,100000_5x5,e2,region,5,304.192236
240527,100000_5x5,e3,region,5,304.0991054
240527,100000_5x5,e1,city,6,301.9793915
240527,100000_5x5,e2,city,6,302.614707
240527,100000_5x5,e3,city,6,301.4082126
240527,100000_5x5,e1,region,6,303.7288471
240527,100000_5x5,e2,region,6,303.6924741
240527,100000_5x5,e3,region,6,303.6271483
240527,100000_5x5,e1,city,7,301.1310815
240527,100000_5x5,e2,city,7,301.5959214
240527,100000_5x5,e3,city,7,300.7997606
240527,100000_5x5,e1,region,7,303.5641434
240527,100000_5x5,e2,region,7,303.5225829
240527,100000_5x5,e3,region,7,303.4576798
240527,100000_5x5,e1,city,8,302.0020074
240527,100000_5x5,e2,city,8,302.2017722
240527,100000_5x5,e3,city,8,301.9387364
240527,100000_5x5,e1,region,8,305.1508444
240527,100000_5x5,e2,region,8,305.0917858
240527,100000_5x5,e3,region,8,305.0332227
240527,100000_5x5,e1,city,9,303.7894582
240527,100000_5x5,e2,city,9,303.6412286
240527,100000_5x5,e3,city,9,303.4493462
240527,100000_5x5,e1,region,9,306.9457377
240527,100000_5x5,e2,region,9,306.9387302
240527,100000_5x5,e3,region,9,306.7436487
240527,100000_5x5,e1,city,10,305.9441706
240527,100000_5x5,e2,city,10,305.6959061
240527,100000_5x5,e3,city,10,305.5366075
240527,100000_5x5,e1,region,10,308.8311302
240527,100000_5x5,e2,region,10,308.8502008
240527,100000_5x5,e3,region,10,308.4079639
240527,100000_5x5,e1,city,11,308.1345643
240527,100000_5x5,e2,city,11,308.0635356
240527,100000_5x5,e3,city,11,307.6706708
240527,100000_5x5,e1,region,11,310.5244869
240527,100000_5x5,e2,region,11,310.4909843
240527,100000_5x5,e3,region,11,309.9152045
240527,100000_5x5,e1,city,12,310.1267385
240527,100000_5x5,e2,city,12,310.2416555
240527,100000_5x5,e3,city,12,309.8674462
240527,100000_5x5,e1,region,12,311.9553202
240527,100000_5x5,e2,region,12,311.814293
240527,100000_5x5,e3,region,12,311.2200149
240527,100000_5x5,e1,city,13,311.9237773
240527,100000_5x5,e2,city,13,312.3191114
240527,100000_5x5,e3,city,13,311.8442261
240527,100000_5x5,e1,region,13,313.133604
240527,100000_5x5,e2,region,13,312.9708845
240527,100000_5x5,e3,region,13,312.3290562
240527,100000_5x5,e1,city,14,313.5990287
240527,100000_5x5,e2,city,14,314.0494717
240527,100000_5x5,e3,city,14,313.7641567
240527,100000_5x5,e1,region,14,314.0650839
240527,100000_5x5,e2,region,14,313.9211189
240527,100000_5x5,e3,region,14,313.301206
240527,100000_5x5,e1,city,15,314.9626047
240527,100000_5x5,e2,city,15,315.3495392
240527,100000_5x5,e3,city,15,315.04332
240527,100000_5x5,e1,region,15,314.7357994
240527,100000_5x5,e2,region,15,314.6035627
240527,100000_5x5,e3,region,15,314.0465978
240527,100000_5x5,e1,city,16,315.9789478
240527,100000_5x5,e2,city,16,316.3478392
240527,100000_5x5,e3,city,16,315.7907991
240527,100000_5x5,e1,region,16,315.1665159
240527,100000_5x5,e2,region,16,315.0930925
240527,100000_5x5,e3,region,16,314.5208653
240527,100000_5x5,e1,city,17,316.6478382
240527,100000_5x5,e2,city,17,317.1303476
240527,100000_5x5,e3,city,17,316.4251165
240527,100000_5x5,e1,region,17,315.3260204
240527,100000_5x5,e2,region,17,315.2563316
240527,100000_5x5,e3,region,17,314.6873446
240527,100000_5x5,e1,city,18,317.0481996
240527,100000_5x5,e2,city,18,317.3024342
240527,100000_5x5,e3,city,18,316.5674802
240527,100000_5x5,e1,region,18,315.1862178
240527,100000_5x5,e2,region,18,315.0944623
240527,100000_5x5,e3,region,18,314.5529257
240527,100000_5x5,e1,city,19,316.3570558
240527,100000_5x5,e2,city,19,316.3313975
240527,100000_5x5,e3,city,19,315.6183758
240527,100000_5x5,e1,region,19,314.6449093
240527,100000_5x5,e2,region,19,314.5473809
240527,100000_5x5,e3,region,19,314.0879909
240527,100000_5x5,e1,city,20,312.9177271
240527,100000_5x5,e2,city,20,312.8457114
240527,100000_5x5,e3,city,20,312.3692144
240527,100000_5x5,e1,region,20,312.4153621
240527,100000_5x5,e2,region,20,312.3425437
240527,100000_5x5,e3,region,20,312.1248995
240527,100000_5x5,e1,city,21,310.3834094
240527,100000_5x5,e2,city,21,310.3859824
240527,100000_5x5,e3,city,21,309.9217495
240527,100000_5x5,e1,region,21,310.9021916
240527,100000_5x5,e2,region,21,310.8356361
240527,100000_5x5,e3,region,21,310.6617474
240527,100000_5x5,e1,city,22,308.7699098
240527,100000_5x5,e2,city,22,308.8397952
240527,100000_5x5,e3,city,22,308.3992516
240527,100000_5x5,e1,region,22,309.7360842
240527,100000_5x5,e2,region,22,309.7132524
240527,100000_5x5,e3,region,22,309.5930693
240527,100000_5x5,e1,city,23,307.3707542
240527,100000_5x5,e2,city,23,307.4972586
240527,100000_5x5,e3,city,23,307.1417123
240527,100000_5x5,e1,region,23,308.6805329
240527,100000_5x5,e2,region,23,308.6618438
240527,100000_5x5,e3,region,23,308.5793637
240527,100000_5x5,e1,city,24,306.2793029
240527,100000_5x5,e2,city,24,306.4111405
240527,100000_5x5,e3,city,24,306.1402799
240527,100000_5x5,e1,region,24,307.7066529
240527,100000_5x5,e2,region,24,307.6816323
240527,100000_5x5,e3,region,24,307.6100004
240527,100000_5x5,e1,city,25,305.2147961
240527,100000_5x5,e2,city,25,305.3462218
240527,100000_5x5,e3,city,25,305.1981172
240527,100000_5x5,e1,region,25,306.8387604
240527,100000_5x5,e2,region,25,306.8094723
240527,100000_5x5,e3,region,25,306.742339
240527,100000_5x5,e1,city,26,304.0455589
240527,100000_5x5,e2,city,26,304.4386513
240527,100000_5x5,e3,city,26,304.2248697
240527,100000_5x5,e1,region,26,306.0090972
240527,100000_5x5,e2,region,26,305.9457399
240527,100000_5x5,e3,region,26,305.9206909
240527,100000_5x5,e1,city,27,303.1332607
240527,100000_5x5,e2,city,27,303.7461024
240527,100000_5x5,e3,city,27,303.3028335
240527,100000_5x5,e1,region,27,305.2130185
240527,100000_5x5,e2,region,27,305.1437876
240527,100000_5x5,e3,region,27,305.1276967
240527,100000_5x5,e1,city,28,302.6904339
240527,100000_5x5,e2,city,28,303.3462741
240527,100000_5x5,e3,city,28,302.7750299
240527,100000_5x5,e1,region,28,304.4998025
240527,100000_5x5,e2,region,28,304.4309927
240527,100000_5x5,e3,region,28,304.4300691
240527,100000_5x5,e1,city,29,301.9640864
240527,100000_5x5,e2,city,29,302.9429626
240527,100000_5x5,e3,city,29,302.0971107
240527,100000_5x5,e1,region,29,303.8163614
240527,100000_5x5,e2,region,29,303.7882266
240527,100000_5x5,e3,region,29,303.7646006
240527,100000_5x5,e1,city,30,301.2971838
240527,100000_5x5,e2,city,30,302.4241126
240527,100000_5x5,e3,city,30,300.6817524
240527,100000_5x5,e1,region,30,303.1570362
240527,100000_5x5,e2,region,30,303.1380669
240527,100000_5x5,e3,region,30,303.1420032
240527,100000_5x5,e1,city,31,300.8010325
240527,100000_5x5,e2,city,31,301.3290904
240527,100000_5x5,e3,city,31,300.082989
240527,100000_5x5,e1,region,31,302.7349792
240527,100000_5x5,e2,region,31,302.7433972
240527,100000_5x5,e3,region,31,302.7918802
240527,100000_5x5,e1,city,32,301.4962423
240527,100000_5x5,e2,city,32,301.6777166
240527,100000_5x5,e3,city,32,301.046843
240527,100000_5x5,e1,region,32,304.0052334
240527,100000_5x5,e2,region,32,303.9147537
240527,100000_5x5,e3,region,32,304.0541999
240527,100000_5x5,e1,city,33,303.5432731
240527,100000_5x5,e2,city,33,303.5417775
240527,100000_5x5,e3,city,33,302.6786763
240527,100000_5x5,e1,region,33,305.8976323
240527,100000_5x5,e2,region,33,305.7997957
240527,100000_5x5,e3,region,33,305.9301718
240527,100000_5x5,e1,city,34,305.6555348
240527,100000_5x5,e2,city,34,305.499313
240527,100000_5x5,e3,city,34,304.7865814
240527,100000_5x5,e1,region,34,307.844928
240527,100000_5x5,e2,region,34,307.6479888
240527,100000_5x5,e3,region,34,307.9135662
240527,100000_5x5,e1,city,35,308.4330747
240527,100000_5x5,e2,city,35,308.8133394
240527,100000_5x5,e3,city,35,307.720425
240527,100000_5x5,e1,region,35,309.8570264
240527,100000_5x5,e2,region,35,309.6187529
240527,100000_5x5,e3,region,35,309.9114036
240527,100000_5x5,e1,city,36,311.8730792
240527,100000_5x5,e2,city,36,312.7936194
240527,100000_5x5,e3,city,36,310.6054742
240527,100000_5x5,e1,region,36,311.7178054
240527,100000_5x5,e2,region,36,311.5152534
240527,100000_5x5,e3,region,36,311.7695
240527,100000_5x5,e1,city,37,314.8365021
240527,100000_5x5,e2,city,37,315.5139732
240527,100000_5x5,e3,city,37,313.2093142
240527,100000_5x5,e1,region,37,313.2836804
240527,100000_5x5,e2,region,37,313.140747
240527,100000_5x5,e3,region,37,313.3915943
240527,100000_5x5,e1,city,38,316.7504115
240527,100000_5x5,e2,city,38,317.0330766
240527,100000_5x5,e3,city,38,315.1335396
240527,100000_5x5,e1,region,38,314.4715637
240527,100000_5x5,e2,region,38,314.4067977
240527,100000_5x5,e3,region,38,314.6555992
240527,100000_5x5,e1,city,39,317.6323332
240527,100000_5x5,e2,city,39,317.7348333
240527,100000_5x5,e3,city,39,316.8784326
240527,100000_5x5,e1,region,39,315.2960487
240527,100000_5x5,e2,region,39,315.2217649
240527,100000_5x5,e3,region,39,315.4189404
240527,100000_5x5,e1,city,40,318.0459923
240527,100000_5x5,e2,city,40,318.0192695
240527,100000_5x5,e3,city,40,317.6926017
240527,100000_5x5,e1,region,40,315.7701099
240527,100000_5x5,e2,region,40,315.6753013
240527,100000_5x5,e3,region,40,315.7987317
240527,100000_5x5,e1,city,41,317.9559003
240527,100000_5x5,e2,city,41,317.9559003
240527,100000_5x5,e3,city,41,317.7467648
240527,100000_5x5,e1,region,41,315.7973369
240527,100000_5x5,e2,region,41,315.7156775
240527,100000_5x5,e3,region,41,315.8040605
240527,100000_5x5,e1,city,42,317.5934602
240527,100000_5x5,e2,city,42,317.5308438
240527,100000_5x5,e3,city,42,317.4286469
240527,100000_5x5,e1,region,42,316.2045837
240527,100000_5x5,e2,region,42,315.2014978
240527,100000_5x5,e3,region,42,315.3482114
240527,100000_5x5,e1,city,43,315.8779052
240527,100000_5x5,e2,city,43,315.8376085
240527,100000_5x5,e3,city,43,315.5164881
240527,100000_5x5,e1,region,43,315.950187
240527,100000_5x5,e2,region,43,313.2710927
240527,100000_5x5,e3,region,43,313.5358509
240527,100000_5x5,e1,city,44,312.5242376
240527,100000_5x5,e2,city,44,312.4649989
240527,100000_5x5,e3,city,44,312.4062899
240527,100000_5x5,e1,region,44,315.042335
240527,100000_5x5,e2,region,44,310.2719738
240527,100000_5x5,e3,region,44,310.4849193
240527,100000_5x5,e1,city,45,310.3682224
240527,100000_5x5,e2,city,45,310.272487
240527,100000_5x5,e3,city,45,310.2817557
240527,100000_5x5,e1,region,45,314.4544288
240527,100000_5x5,e2,region,45,308.5251996
240527,100000_5x5,e3,region,45,308.7765006
240527,100000_5x5,e1,city,46,309.0485284
240527,100000_5x5,e2,city,46,308.9336785
240527,100000_5x5,e3,city,46,308.8043508
240527,100000_5x5,e1,region,46,313.8111455
240527,100000_5x5,e2,region,46,307.1711069
240527,100000_5x5,e3,region,46,307.445981
240527,100000_5x5,e1,city,47,307.5218737
240527,100000_5x5,e2,city,47,307.444462
240527,100000_5x5,e3,city,47,307.8279979
240527,100000_5x5,e1,region,47,313.0675144
240527,100000_5x5,e2,region,47,306.0385269
240527,100000_5x5,e3,region,47,306.1879926
240527,100000_5x5,e1,city,48,306.0252571
240527,100000_5x5,e2,city,48,305.8668779
240527,100000_5x5,e3,city,48,306.3478285
240527,100000_5x5,e1,region,48,312.0363898
240527,100000_5x5,e2,region,48,305.118072
240527,100000_5x5,e3,region,48,305.0384666
240527,100000_5x5,e1,city,49,305.3067061
240527,100000_5x5,e2,city,49,305.0920695
240527,100000_5x5,e3,city,49,304.5643535
240527,100000_5x5,e1,region,49,310.3343798
240527,100000_5x5,e2,region,49,304.2300339
240527,100000_5x5,e3,region,49,304.0588291
240527,100000_5x5,e1,city,50,304.4176263
240527,100000_5x5,e2,city,50,304.329189
240527,100000_5x5,e3,city,50,303.757184
240527,100000_5x5,e1,region,50,308.1802368
240527,100000_5x5,e2,region,50,303.4329627
240527,100000_5x5,e3,region,50,303.2129476
240527,100000_5x5,e1,city,51,303.5171328
240527,100000_5x5,e2,city,51,303.4562927
240527,100000_5x5,e3,city,51,303.1054587
240527,100000_5x5,e1,region,51,306.6590879
240527,100000_5x5,e2,region,51,302.7819548
240527,100000_5x5,e3,region,51,302.5306751
240527,100000_5x5,e1,city,52,302.3483515
240527,100000_5x5,e2,city,52,302.287557
240527,100000_5x5,e3,city,52,302.3666532
240527,100000_5x5,e1,region,52,305.4100117
240527,100000_5x5,e2,region,52,302.178682
240527,100000_5x5,e3,region,52,301.8966209
240527,100000_5x5,e1,city,53,300.6666687
240527,100000_5x5,e2,city,53,300.7370564
240527,100000_5x5,e3,city,53,301.2538736
240527,100000_5x5,e1,region,53,304.3415103
240527,100000_5x5,e2,region,53,301.6182469
240527,100000_5x5,e3,region,53,301.347875
240527,100000_5x5,e1,city,54,299.5158797
240527,100000_5x5,e2,city,54,299.3807131
240527,100000_5x5,e3,city,54,299.9280513
240527,100000_5x5,e1,region,54,303.444795
240527,100000_5x5,e2,region,54,301.072338
240527,100000_5x5,e3,region,54,300.8368884
240527,100000_5x5,e1,city,55,299.473106
240527,100000_5x5,e2,city,55,298.8327093
240527,100000_5x5,e3,city,55,299.0655771
240527,100000_5x5,e1,region,55,302.7633094
240527,100000_5x5,e2,region,55,300.7716294
240527,100000_5x5,e3,region,55,300.4913111
240527,100000_5x5,e1,city,56,301.304317
240527,100000_5x5,e2,city,56,299.7685953
240527,100000_5x5,e3,city,56,300.063515
240527,100000_5x5,e1,region,56,302.8738543
240527,100000_5x5,e2,region,56,301.8781884
240527,100000_5x5,e3,region,56,301.7635238
240527,100000_5x5,e1,city,57,302.6828498
240527,100000_5x5,e2,city,57,302.0390485
240527,100000_5x5,e3,city,57,302.2848672
240527,100000_5x5,e1,region,57,303.3772554
240527,100000_5x5,e2,region,57,303.3442109
240527,100000_5x5,e3,region,57,303.5865507
240527,100000_5x5,e1,city,58,305.7251481
240527,100000_5x5,e2,city,58,303.5770711
240527,100000_5x5,e3,city,58,304.2394783
240527,100000_5x5,e1,region,58,304.0745851
240527,100000_5x5,e2,region,58,304.837047
240527,100000_5x5,e3,region,58,305.3397237
240527,100000_5x5,e1,city,59,308.6017109
240527,100000_5x5,e2,city,59,305.3936861
240527,100000_5x5,e3,city,59,306.5115938
240527,100000_5x5,e1,region,59,304.7262406
240527,100000_5x5,e2,region,59,306.3847917
240527,100000_5x5,e3,region,59,307.1234783
240527,100000_5x5,e1,city,60,311.1410238
240527,100000_5x5,e2,city,60,307.5060306
240527,100000_5x5,e3,city,60,308.9485964
240527,100000_5x5,e1,region,60,305.1001646
240527,100000_5x5,e2,region,60,307.7981883
240527,100000_5x5,e3,region,60,308.701882
240527,100000_5x5,e1,city,61,312.9839893
240527,100000_5x5,e2,city,61,309.8439223
240527,100000_5x5,e3,city,61,311.0813647
240527,100000_5x5,e1,region,61,305.4365304
240527,100000_5x5,e2,region,61,309.093304
240527,100000_5x5,e3,region,61,310.0882238
240527,100000_5x5,e1,city,62,314.362282
240527,100000_5x5,e2,city,62,311.7824223
240527,100000_5x5,e3,city,62,312.6002735
240527,100000_5x5,e1,region,62,306.3185358
240527,100000_5x5,e2,region,62,310.2080855
240527,100000_5x5,e3,region,62,311.2373673
240527,100000_5x5,e1,city,63,315.3943012
240527,100000_5x5,e2,city,63,313.1256793
240527,100000_5x5,e3,city,63,313.710355
240527,100000_5x5,e1,region,63,307.3468174
240527,100000_5x5,e2,region,63,311.1362119
240527,100000_5x5,e3,region,63,312.1397748
240527,100000_5x5,e1,city,64,316.1332977
240527,100000_5x5,e2,city,64,314.102302
240527,100000_5x5,e3,city,64,314.5648666
240527,100000_5x5,e1,region,64,308.3040907
240527,100000_5x5,e2,region,64,311.826195
240527,100000_5x5,e3,region,64,312.768152
240527,100000_5x5,e1,city,65,316.3782339
240527,100000_5x5,e2,city,65,314.7118108
240527,100000_5x5,e3,city,65,315.0232614
240527,100000_5x5,e1,region,65,309.0934949
240527,100000_5x5,e2,region,65,312.1580201
240527,100000_5x5,e3,region,65,313.0223554
240527,100000_5x5,e1,city,66,316.0628374
240527,100000_5x5,e2,city,66,314.7560239
240527,100000_5x5,e3,city,66,315.0435221
240527,100000_5x5,e1,region,66,309.7570441
240527,100000_5x5,e2,region,66,312.1163565
240527,100000_5x5,e3,region,66,312.8794909
240527,100000_5x5,e1,city,67,315.2230634
240527,100000_5x5,e2,city,67,313.7946465
240527,100000_5x5,e3,city,67,314.1605296
240527,100000_5x5,e1,region,67,310.2522849
240527,100000_5x5,e2,region,67,311.5702727
240527,100000_5x5,e3,region,67,312.0123999
240527,100000_5x5,e1,city,68,313.1369961
240527,100000_5x5,e2,city,68,311.2091228
240527,100000_5x5,e3,city,68,311.3868162
240527,100000_5x5,e1,region,68,310.3414535
240527,100000_5x5,e2,region,68,309.3513001
240527,100000_5x5,e3,region,68,309.4743127
240527,100000_5x5,e1,city,69,311.6122615
240527,100000_5x5,e2,city,69,309.4074716
240527,100000_5x5,e3,city,69,309.448496
240527,100000_5x5,e1,region,69,310.4312169
240527,100000_5x5,e2,region,69,307.9807739
240527,100000_5x5,e3,region,69,307.9447126
240527,100000_5x5,e1,city,70,310.3857989
240527,100000_5x5,e2,city,70,307.922205
240527,100000_5x5,e3,city,70,308.1514592
240527,100000_5x5,e1,region,70,310.4740858
240527,100000_5x5,e2,region,70,306.9961693
240527,100000_5x5,e3,region,70,306.8279744
240527,100000_5x5,e1,city,71,308.5199687
240527,100000_5x5,e2,city,71,306.7096084
240527,100000_5x5,e3,city,71,306.9591046
240527,100000_5x5,e1,region,71,310.3488668
240527,100000_5x5,e2,region,71,306.1409014
240527,100000_5x5,e3,region,71,305.8662585
240527,100000_5x5,e1,city,72,307.3327514
240527,100000_5x5,e2,city,72,305.750548
240527,100000_5x5,e3,city,72,306.0707777
240527,100000_5x5,e1,region,72,309.9170619
240527,100000_5x5,e2,region,72,305.3752923
240527,100000_5x5,e3,region,72,305.0003585
240527,100000_5x5,e1,city,73,306.6124812
240527,100000_5x5,e2,city,73,304.7868928
240527,100000_5x5,e3,city,73,305.2238809
240527,100000_5x5,e1,region,73,309.0368665
240527,100000_5x5,e2,region,73,304.6967317
240527,100000_5x5,e3,region,73,304.2207345
240527,100000_5x5,e1,city,74,305.9316286
240527,100000_5x5,e2,city,74,303.9511686
240527,100000_5x5,e3,city,74,304.3354288
240527,100000_5x5,e1,region,74,307.5878199
240527,100000_5x5,e2,region,74,304.0593669
240527,100000_5x5,e3,region,74,303.5271465
240527,100000_5x5,e1,city,75,305.0364139
240527,100000_5x5,e2,city,75,303.2846945
240527,100000_5x5,e3,city,75,303.489083
240527,100000_5x5,e1,region,75,306.5051063
240527,100000_5x5,e2,region,75,303.4908004
240527,100000_5x5,e3,region,75,302.9073549
240527,100000_5x5,e1,city,76,303.9673204
240527,100000_5x5,e2,city,76,302.738698
240527,100000_5x5,e3,city,76,302.9993001
240527,100000_5x5,e1,region,76,305.6139091
240527,100000_5x5,e2,region,76,302.9597169
240527,100000_5x5,e3,region,76,302.2832655
240527,100000_5x5,e1,city,77,302.894955
240527,100000_5x5,e2,city,77,302.296622
240527,100000_5x5,e3,city,77,302.8605843
240527,100000_5x5,e1,region,77,304.8817075
240527,100000_5x5,e2,region,77,302.4560573
240527,100000_5x5,e3,region,77,301.7474669
240527,100000_5x5,e1,city,78,302.1301896
240527,100000_5x5,e2,city,78,302.0043924
240527,100000_5x5,e3,city,78,302.5089214
240527,100000_5x5,e1,region,78,304.2745501
240527,100000_5x5,e2,region,78,301.9714994
240527,100000_5x5,e3,region,78,301.2464329
240527,100000_5x5,e1,city,79,301.4401161
240527,100000_5x5,e2,city,79,301.6972389
240527,100000_5x5,e3,city,79,301.635661
240527,100000_5x5,e1,region,79,303.7669352
240527,100000_5x5,e2,region,79,301.7385932
240527,100000_5x5,e3,region,79,300.9773273
240527,100000_5x5,e1,city,80,302.1109859
240527,100000_5x5,e2,city,80,302.6853689
240527,100000_5x5,e3,city,80,302.0080416
240527,100000_5x5,e1,region,80,303.9399855
240527,100000_5x5,e2,region,80,302.8027985
240527,100000_5x5,e3,region,80,302.0952388
240527,100000_5x5,e1,city,81,302.8178842
240527,100000_5x5,e2,city,81,303.8019596
240527,100000_5x5,e3,city,81,302.6942321
240527,100000_5x5,e1,region,81,304.2408688
240527,100000_5x5,e2,region,81,303.9769704
240527,100000_5x5,e3,region,81,303.3448172
240527,100000_5x5,e1,city,82,303.8384134
240527,100000_5x5,e2,city,82,304.8281809
240527,100000_5x5,e3,city,82,303.8299041
240527,100000_5x5,e1,region,82,304.57274
240527,100000_5x5,e2,region,82,305.3257932
240527,100000_5x5,e3,region,82,304.7907167
240527,100000_5x5,e1,city,83,305.3898272
240527,100000_5x5,e2,city,83,306.0897867
240527,100000_5x5,e3,city,83,305.3766512
240527,100000_5x5,e1,region,83,304.8485331
240527,100000_5x5,e2,region,83,306.8142329
240527,100000_5x5,e3,region,83,306.3578451
240527,100000_5x5,e1,city,84,307.1943022
240527,100000_5x5,e2,city,84,307.4926562
240527,100000_5x5,e3,city,84,307.0844446
240527,100000_5x5,e1,region,84,308.2701252
240527,100000_5x5,e2,region,84,308.1535504
240527,100000_5x5,e3,region,84,307.7943338
240527,100000_5x5,e1,city,85,309.0470088
240527,100000_5x5,e2,city,85,308.9653115
240527,100000_5x5,e3,city,85,308.7194999
240527,100000_5x5,e1,region,85,309.6593483
240527,100000_5x5,e2,region,85,309.3371104
240527,100000_5x5,e3,region,85,309.0959901
240527,100000_5x5,e1,city,86,310.768849
240527,100000_5x5,e2,city,86,310.3802626
240527,100000_5x5,e3,city,86,310.1913689
240527,100000_5x5,e1,region,86,310.7207071
240527,100000_5x5,e2,region,86,310.3338771
240527,100000_5x5,e3,region,86,310.1964585
240527,100000_5x5,e1,city,87,312.0644019
240527,100000_5x5,e2,city,87,311.6392201
240527,100000_5x5,e3,city,87,311.5002021
240527,100000_5x5,e1,region,87,311.5340665
240527,100000_5x5,e2,region,87,311.1170894
240527,100000_5x5,e3,region,87,311.0672766
240527,100000_5x5,e1,city,88,313.1917148
240527,100000_5x5,e2,city,88,312.8155183
240527,100000_5x5,e3,city,88,312.7171276
240527,100000_5x5,e1,region,88,312.1167164
240527,100000_5x5,e2,region,88,311.6850388
240527,100000_5x5,e3,region,88,311.7134903
240527,100000_5x5,e1,city,89,313.9587195
240527,100000_5x5,e2,city,89,313.6309601
240527,100000_5x5,e3,city,89,313.4807185
240527,100000_5x5,e1,region,89,312.3742511
240527,100000_5x5,e2,region,89,311.9094858
240527,100000_5x5,e3,region,89,311.9937867
240527,100000_5x5,e1,city,90,314.1956273
240527,100000_5x5,e2,city,90,313.8779321
240527,100000_5x5,e3,city,90,313.6334387
240527,100000_5x5,e1,region,90,312.2716885
240527,100000_5x5,e2,region,90,311.7800427
240527,100000_5x5,e3,region,90,311.9125355
240527,100000_5x5,e1,city,91,313.7844753
240527,100000_5x5,e2,city,91,313.5585724
240527,100000_5x5,e3,city,91,313.163806
240527,100000_5x5,e1,region,91,311.7733154
240527,100000_5x5,e2,region,91,311.328762
240527,100000_5x5,e3,region,91,311.5213246
240527,100000_5x5,e1,city,92,311.4094656
240527,100000_5x5,e2,city,92,310.9604293
240527,100000_5x5,e3,city,92,310.411299
240527,100000_5x5,e1,region,92,309.9900838
240527,100000_5x5,e2,region,92,309.6873396
240527,100000_5x5,e3,region,92,309.8187076
240527,100000_5x5,e1,city,93,309.4578331
240527,100000_5x5,e2,city,93,308.980369
240527,100000_5x5,e3,city,93,308.3084908
240527,100000_5x5,e1,region,93,308.6752569
240527,100000_5x5,e2,region,93,308.4565334
240527,100000_5x5,e3,region,93,308.5401057
240527,100000_5x5,e1,city,94,308.1455415
240527,100000_5x5,e2,city,94,307.6672762
240527,100000_5x5,e3,city,94,307.0008903
240527,100000_5x5,e1,region,94,307.7647486
240527,100000_5x5,e2,region,94,307.5813293
240527,100000_5x5,e3,region,94,307.6281542
240527,100000_5x5,e1,city,95,307.1243443
240527,100000_5x5,e2,city,95,306.4600957
240527,100000_5x5,e3,city,95,305.9804259
240527,100000_5x5,e1,region,95,307.0177778
240527,100000_5x5,e2,region,95,306.7650658
240527,100000_5x5,e3,region,95,306.8049358
240527,100000_5x5,e1,city,96,306.2646448
240527,100000_5x5,e2,city,96,305.9938184
240527,100000_5x5,e3,city,96,304.9597847
240527,100000_5x5,e1,region,96,306.2777002
240527,100000_5x5,e2,region,96,305.9497634
240527,100000_5x5,e3,region,96,305.998276
240527,100000_5x5,e1,city,97,305.7035166
240527,100000_5x5,e2,city,97,304.2324813
240527,100000_5x5,e3,city,97,304.893326
240527,100000_5x5,e1,region,97,305.6252245
240527,100000_5x5,e2,region,97,305.2014965
240527,100000_5x5,e3,region,97,305.241806
240527,100000_5x5,e1,city,98,305.250643
240527,100000_5x5,e2,city,98,303.469151
240527,100000_5x5,e3,city,98,303.3297531
240527,100000_5x5,e1,region,98,304.9959591
240527,100000_5x5,e2,region,98,304.4795767
240527,100000_5x5,e3,region,98,304.4957455
240527,100000_5x5,e1,city,99,304.6982667
240527,100000_5x5,e2,city,99,302.9980894
240527,100000_5x5,e3,city,99,302.3269799
240527,100000_5x5,e1,region,99,304.4199822
240527,100000_5x5,e2,region,99,303.9109622
240527,100000_5x5,e3,region,99,303.8352377
240527,100000_5x5,e1,city,100,304.1511873
240527,100000_5x5,e2,city,100,302.6205567
